tweetcreatedts;username;text;source;tweet_clean;tweet_english;klasifikasi
25/02/2023 08:58;nandaputrafbs;keji mario dandy selebrasi ala cristiano ronaldo saat siksa david cristianoronaldo mariodandy lewat com;Twitter Web App;keji mario dandy selebrasi ala cristiano ronaldo saat siksa david cristianoronaldo mariodandy lewat com;vile mario dandy celebration ala cristiano ronaldo during david cristianoronaldo mariiodandy's typ;Netral
25/02/2023 08:53;Androidseventy;update kasus mario dandy terhadap david shane ditetapkan sebagai tersangka kedua ini perannya saat kejadian dicintai david mariodandy agnesgracia;Twitter Web App;update kasus mario dandy terhadap david shane ditetapkan sebagai tersangka kedua ini perannya saat kejadian dicintai david mariodandy agnesgracia;mario dandy's case update against david shane was named the second suspect when the incident was loved by david mariodandy agnesgracia;Positif
25/02/2023 08:52;InBengkulu;update kasus mario dandy terhadap david shane ditetapkan sebagai tersangka kedua ini perannya saat kejadian dicintai mariodandy david agnesgracia;Twitter for Android;update kasus mario dandy terhadap david shane ditetapkan sebagai tersangka kedua ini perannya saat kejadian dicintai mariodandy david agnesgracia;mario dandy's case update against david shane was named the second suspect when the incident was loved by mariodandy david agnesgracia;Positif
25/02/2023 08:48;BantenHay;diffuse axonal injury diderita david korban penganiayaan anak pejabat pajak hingga kini belum sadarkan diri banten bantenhay edukasi aktual mediabanten infoedukatif info hits viral beritaterkini indonesian beritaviral mariodandy david;Twitter for Android;diffuse axonal injury diderita david korban penganiayaan anak pejabat pajak hingga kini belum sadarkan diri banten bantenhay edukasi aktual mediabanten infoedukatif info hits viral beritaterkini indonesian beritaviral mariodandy david;diffuse axonal injury is suffered by david victims of the persecution of children's tax officials until now has not regained consciousness banten aktual education mediabanten info.;Netral
25/02/2023 08:48;GTVID_News;publik kini tengah menyoroti kasus mario dandy yang diduga melakukan penganiayaan terhadap david latumahina ditambah lagi statusnya sebagai anak salah satu pejabat pajak bzk selengkapnya gtvnews news mariodandy warkopdki kasino gengsidong;Twitter Media Studio;publik kini tengah menyoroti kasus mario dandy yang diduga melakukan penganiayaan terhadap david latumahina ditambah lagi statusnya sebagai anak salah satu pejabat pajak bzk selengkapnya gtvnews news mariodandy warkopdki kasino gengsidong;the public is now highlighting the case of mario dandy who is suspected of persecution of david latumahina plus his status as a child of one of the bzk tax officials in full gtvnews news mariodandy warkopdki gengsidong casino casino;Positif
25/02/2023 08:46;Lintas_MNCTV;universitas prasetiya mulya buka suara terkait tindakan salah satu mahasiswanya tersebut akibatnya mario dandy dikeluarkan oleh pihak kampus kpj selengkapnya mnctvnews news do mariodandy prasetiyamulya david agh jaksel viral rafaelalun;TweetDeck;universitas prasetiya mulya buka suara terkait tindakan salah satu mahasiswanya tersebut akibatnya mario dandy dikeluarkan oleh pihak kampus kpj selengkapnya mnctvnews news do mariodandy prasetiyamulya david agh jaksel viral rafaelalun;prasetiya mulya university opens voices regarding the actions of one of the students as a result mario dandy was issued by the kpj campus mnctvnews news do mariodandy prasetiyamulya david agh south jakarta viral rafaelalun;Netral
25/02/2023 08:45;budimalau;mengenal diffuse axonal injury atau dai kondisi yang dialami david korban penganiayaan mario dandy lewat gpansor gpansor sadisticpersonalitydisorder mariosadis mariodandy mariodandysatriyo;Twitter Web App;mengenal diffuse axonal injury atau dai kondisi yang dialami david korban penganiayaan mario dandy lewat gpansor gpansor sadisticpersonalitydisorder mariosadis mariodandy mariodandysatriyo;get to know diffuse axonal injury or the conditions experienced by david victims of persecution mario dandy through gpansor gpansor sadisticpersalitydisorder mariosadis mariodandy mariodandysatriyo;Positif
25/02/2023 08:30;Posesifku;papanya dandy cuman dipecat dari pejabat struktural ya gaes bukan dari asn menurut siaran pers oleh ibu sri mulyani begitu guys cmiw dandy agnes mariodandy kevin kemenkeu pajakkitauntukbelirubicon;Twitter for iPhone;papanya dandy cuman dipecat dari pejabat struktural ya gaes bukan dari asn menurut siaran pers oleh ibu sri mulyani begitu guys cmiw dandy agnes mariodandy kevin kemenkeu pajakkitauntukbelirubicon;his father and dandy were only fired from structural officials, yes, not from asn according to a press release by mrs. sri mulyani so guys cmiw dandy agnes mariodandy kevin, ministry of fin;Netral
25/02/2023 08:29;cephil28;cinta yang tak terbatas dapat melahirkan kebencian dengan kebencian yang terlahir dapat mendatangkan rasa sakit pain agnesgracia mariodandy dandy mariodandysatriyo;Twitter for Android;cinta yang tak terbatas dapat melahirkan kebencian dengan kebencian yang terlahir dapat mendatangkan rasa sakit pain agnesgracia mariodandy dandy mariodandysatriyo;unlimited love can give birth to hatred with hatred that can bring pain pain agnesgracia mariodandy dandy mariodandysatriyo;Positif
25/02/2023 08:14;Portal_PWT;nama agnes gracia menjadi sorotan publik usai video viral mario dandy anak ex pejabat ditjen pajak menganiaya david anak pengurus gp ansor hingga terbaring koma dan belum sadarkan diri viral penganiayaan mariodandy agnes david;Twitter for Android;nama agnes gracia menjadi sorotan publik usai video viral mario dandy anak ex pejabat ditjen pajak menganiaya david anak pengurus gp ansor hingga terbaring koma dan belum sadarkan diri viral penganiayaan mariodandy agnes david;the name agnes gracia is in the public spotlight after the viral video of mario dandy anak ex ex officer of the directorate general of taxes to persecute david, the son of gp ansor, is lying in a coma and has not regained consciousness viral persecution mariodandy agnes david;Negatif
25/02/2023 08:14;Portal_PWT;belum usai kasus mario dandy anak pegawai dirjen pajak djp aniaya david yang merupakan anak petinggi gp ansor selebritis indonesia soimah kembali viral di tiktok pada hari ini  februari  viral penganiayaan mariodandy agnes david;Twitter for Android;belum usai kasus mario dandy anak pegawai dirjen pajak djp aniaya david yang merupakan anak petinggi gp ansor selebritis indonesia soimah kembali viral di tiktok pada hari ini februari viral penganiayaan mariodandy agnes david;not yet over the case of mario dandy, son of the director general of taxes, dgt anyone, david, who is the son of gp ansor indonesian celebrity ringle, is again viral in tiktok today february viral persecution mariodandy agnes david;Positif
25/02/2023 08:07;terasjakartaid;kapolres metro jakarta selatan kombes ade ary syam memastikan bahwa mario dandy satriyo  tidak dalam kondisi mabuk saat menganiaya anak pengurus pusat gp ansor terasjakartaid david mariodandysatriyo anakpejabatpajak gpansor m rafaelalun;Twitter Web App;kapolres metro jakarta selatan kombes ade ary syam memastikan bahwa mario dandy satriyo tidak dalam kondisi mabuk saat menganiaya anak pengurus pusat gp ansor terasjakartaid david mariodandysatriyo anakpejabatpajak gpansor m rafaelalun;south jakarta metro police chief commissioner ade ary syam ensured that mario dandy satriyo was not in a drunken condition when persecuting the child of gp ansor terasjartaid central board david mariodandysatriyo anak rajak gpansor m rafaelalun;Netral
25/02/2023 08:06;alxdrevan;biasanya orang ngeship couple kaya harry x ginny naruto x hinata dll gw mario x agnes david mariodandy tangkapagnes;Twitter for Android;biasanya orang ngeship couple kaya harry x ginny naruto x hinata dll gw mario x agnes david mariodandy tangkapagnes;usually people snowing couples like harry x ginny naruto x hinata etc. i'm mario x agnes david mariodandy arkanggn;Negatif
25/02/2023 08:02;Tanverlya28;buat yang mau jadi orang tua atau yang masih pacaran nih ya mamak kasih tau buatlah pikiranmu plong seperti plosa agar nanti gak tersumbat sama pikiran kotor agnesgraciaharyanto agnes dandyagnes mariodandy mariodandysatriyo;Twitter for Android;buat yang mau jadi orang tua atau yang masih pacaran nih ya mamak kasih tau buatlah pikiranmu plong seperti plosa agar nanti gak tersumbat sama pikiran kotor agnesgraciaharyanto agnes dandyagnes mariodandy mariodandysatriyo;for those who want to be parents or who are still dating, mamak tell me to make your thoughts plong like plosa so that later it will not be blocked with the dirty thoughts of agnesgraciaryanto agnes dandyagnes mariodandy mariodandysatriyo;Negatif
25/02/2023 07:54;medcom_id;pengurus besar nahdlatul ulama pbnu mengapresiasi kinerja kementerian keuangan kemenkeu dalam menangani harta jumbo pegawai ditjen pajak rafael alun trisambodo rafaelaluntrisambodo mariodandysatriyo mariodandy agnes agnesgraciaharyanto;Twitter for Android;pengurus besar nahdlatul ulama pbnu mengapresiasi kinerja kementerian keuangan kemenkeu dalam menangani harta jumbo pegawai ditjen pajak rafael alun trisambodo rafaelaluntrisambodo mariodandysatriyo mariodandy agnes agnesgraciaharyanto;the nahdlatul ulama pbnu executive board appreciated the performance of the ministry of finance of the ministry of finance in handling the jumbo employees of the directorate general of taxes rafael alun trisambodo rafaelalaluntrisambodo mariodandysatriyo mariodandy agnesgraciraryanto;Positif
25/02/2023 07:45;jpnncom;belajar dari kasus mario dandy didiklah anak tanpa kekerasan mariodandy;JPNN News Update;belajar dari kasus mario dandy didiklah anak tanpa kekerasan mariodandy;learn from the mario dandy case, the child without violence mariodandi;Netral
25/02/2023 07:43;JemberNetwork;mario dandy punya bekingan mantan pangdam di pulau jawa merasa kebal hukum dan tak takut polisi mariodandy penganiayaan agnesgraciaharyanto;Twitter for Android;mario dandy punya bekingan mantan pangdam di pulau jawa merasa kebal hukum dan tak takut polisi mariodandy penganiayaan agnesgraciaharyanto;mario dandy has bekingan former military commander in java, feeling immune to the law and is not afraid;Positif
25/02/2023 07:34;tribunkaltim;inilah profil dan biodata mario dandy satrio terkuak umur sebenarnya mariodandy mariodandysatriyo rubicon agnesgraciaharyanto agnes pajak david beritaterkini beritaterbaru;Twitter Web App;inilah profil dan biodata mario dandy satrio terkuak umur sebenarnya mariodandy mariodandysatriyo rubicon agnesgraciaharyanto agnes pajak david beritaterkini beritaterbaru;this is the profile and biodata of mario dandy satrio revealed the actual age of mariodandy mariodandysatrio rubicon agnesgraciaharyanto agnes tax david beritaterkini beritaterbaru;Netral
25/02/2023 07:32;KakakLap;profil kepala ppatk ivan yustiavandana sebut transaksi mencurigakan rafael alun trisambodo ppatk polresjaksel rafaelaluntrisambodo mariodandy;Twitter Web App;profil kepala ppatk ivan yustiavandana sebut transaksi mencurigakan rafael alun trisambodo ppatk polresjaksel rafaelaluntrisambodo mariodandy;profile of the head of ppatk ivan yustiavandana mentioned suspicious transactions rafael alun trisambodo ppatk polrestjaksel rafaelaluntrisambodo mariodandi;Netral
25/02/2023 07:29;JemberNetwork;kisah masa lalu mario dandy diungkap warganet ternyata sebelumnya pernah tersandung kasus ini mariodandy penganiayaan prayfordavid;Twitter for Android;kisah masa lalu mario dandy diungkap warganet ternyata sebelumnya pernah tersandung kasus ini mariodandy penganiayaan prayfordavid;the story of mario dandy's past revealed by citizens turned out to have previously tripped over this case mariodandy to persecute prayfordavid;Negatif
25/02/2023 07:21;JemberNetwork;agnes gracia diduga menjadi pemicu penganiayaan david pihak sekolah akhirnya buka suara agnesgraciaharyanto agnes mariodandy;Twitter for Android;agnes gracia diduga menjadi pemicu penganiayaan david pihak sekolah akhirnya buka suara agnesgraciaharyanto agnes mariodandy;agnes gracia is suspected of triggering the persecution of david the school finally opened the voice of agnesgraciaharyanto agnes mariodandi;Netral
25/02/2023 07:18;medcom_id;tak semudah itu rafael alun trisambodo mundur dari pns kira kira apa ya alasannya rafaelaluntrisambodo mariodandysatriyo mariodandy agnes agnesgraciaharyanto;Twitter for Android;tak semudah itu rafael alun trisambodo mundur dari pns kira kira apa ya alasannya rafaelaluntrisambodo mariodandysatriyo mariodandy agnes agnesgraciaharyanto;it's not that easy rafael trisambodo square withdrew from civil servants, i think what is the reason rafaelaluntrisambodo mariodandysatriyo mariodandy agnesgraciaharyanto;Positif
25/02/2023 07:08;medcom_id;polisi tetapkan tersangka baru yakni s rekan mario dandy satrio dalam kasus penganiayaan anak pengurus gp ansor peran s dalam kasus tersebut terungkap rafaelaluntrisambodo mariodandysatriyo mariodandy agnes agnesgraciaharyanto via id;Twitter for Android;polisi tetapkan tersangka baru yakni s rekan mario dandy satrio dalam kasus penganiayaan anak pengurus gp ansor peran s dalam kasus tersebut terungkap rafaelaluntrisambodo mariodandysatriyo mariodandy agnes agnesgraciaharyanto via id;the police set a new suspect, s colleague mario dandy satrio in the case of the persecution of the gp ansor management, the role of s in the case was rev;Positif
25/02/2023 07:06;indopos_id;mario dandy suruh shane rekam aksi penganiyaan terhadap david mariodandy david penganiayaan ditjenpajak kemenkeu gpanshor mewah pejabat fyp fyp indopos;Twitter for iPhone;mario dandy suruh shane rekam aksi penganiyaan terhadap david mariodandy david penganiayaan ditjenpajak kemenkeu gpanshor mewah pejabat fyp fyp indopos;mario dandy told shane to record the persecution of david mariodandy david to persecute the directorate general of luxury gpanchor fyp fyp indopos.;Positif
25/02/2023 07:05;medcom_id;nama agnes mendadak menjadi trending topic di twitter agnes diketahui merupakan pacar dari mds anak pejabat pajak yang menjadi tersangka penganiayaan david rafaelaluntrisambodo agnes mariodandysatriyo mariodandy agnesgraciaharyanto;Twitter for Android;nama agnes mendadak menjadi trending topic di twitter agnes diketahui merupakan pacar dari mds anak pejabat pajak yang menjadi tersangka penganiayaan david rafaelaluntrisambodo agnes mariodandysatriyo mariodandy agnesgraciaharyanto;the name agnes suddenly became a trending topic on agnes's twitter is known to be the girlfriend of the mds children of tax officials who are suspects in the persecution of david rafaelaluntrisambodo agnes mariodandysatriyo mariodandy agnesgraciaharyanto;Netral
25/02/2023 07:00;JemberNetwork;kondisi yang dialami david pasca dianaya mario dandy disebut sebagai diffuse axonal injury berikut ini penjelasannya mariodandy penganiayaan agnesgraciaharyanto;Twitter for Android;kondisi yang dialami david pasca dianaya mario dandy disebut sebagai diffuse axonal injury berikut ini penjelasannya mariodandy penganiayaan agnesgraciaharyanto;the conditions experienced by david after dianaya mario dandy are referred to as diffuse axonal injury following the explanation of mariodandy persecution of agnesgraciaharyanto;Positif
25/02/2023 07:00;VIVAcoid;pasalnya kata habiburokhman tindakan penganiayaan tersebut sangat keji yang bisa menyebabkan kematian selengkapnya di vivacoid mariodandy dpr;Buffer;pasalnya kata habiburokhman tindakan penganiayaan tersebut sangat keji yang bisa menyebabkan kematian selengkapnya di vivacoid mariodandy dpr;because the word habiburokhman the act of persecution is very cruel that can cause more death at vivacoid mariodandy dpr;Negatif
25/02/2023 07:00;GTVID_News;sosok teman wanita atau pacar dari mario dandy satriyo anak pejabat pajak yang menganiaya santri sekaligus anak petinggi gp anshor hingga koma terungkap bzk selengkapnya gtvnews news mariodandy anakpejabat penganiayaan;Twitter Media Studio;sosok teman wanita atau pacar dari mario dandy satriyo anak pejabat pajak yang menganiaya santri sekaligus anak petinggi gp anshor hingga koma terungkap bzk selengkapnya gtvnews news mariodandy anakpejabat penganiayaan;the figure of a female friend or girlfriend of mario dandy satriyo, son of the tax official who persecuted the santri as well as the son of gp anshor's officials until the coma was revealed by bzk in full gtvnews news mariodandy anak children of persecut;Positif
25/02/2023 06:59;NovalGunawan10;congor gini aja tanya in tetangga lu tanya mereka kenal deny gak kalo mereka kenal trus pro hajar aja tp slow aja jgn kayak mariodandy ya hajar nya ksatria aja gak repot repot ke nyari target lumayan buat cari keringat gue biasanya gitu kok beneran;Twitter for iPhone;congor gini aja tanya in tetangga lu tanya mereka kenal deny gak kalo mereka kenal trus pro hajar aja tp slow aja jgn kayak mariodandy ya hajar nya ksatria aja gak repot repot ke nyari target lumayan buat cari keringat gue biasanya gitu kok beneran;congor like this, ask in your neighbors, they ask, they know, they don't know if they know, then pro are just beating, but just slow, don't like marriage, just beaten.;Negatif
25/02/2023 06:57;YasriYurdi;kondisi terkini david korban penganiyaan oleh mario dandy anak pejabat pajak rafael alun dpr bereaksi keras  hari di icu masih koma rafaelalun mariodandy ppatk;Twitter Web App;kondisi terkini david korban penganiyaan oleh mario dandy anak pejabat pajak rafael alun dpr bereaksi keras hari di icu masih koma rafaelalun mariodandy ppatk;the current condition of david victims of persecution by mario dandy, son of tax officer rafael alun dpr reacts hard at icu, still in rafaelalun mariodandy ppatk;Negatif
25/02/2023 06:56;warna_nusa;bilik kayu heritage resto viral tempat makan diduga milik ibu mario banjir komentar pedas netizen semoga viral mariodandy mario;Twitter Web App;bilik kayu heritage resto viral tempat makan diduga milik ibu mario banjir komentar pedas netizen semoga viral mariodandy mario;heritage resto viral resto ciluist place allegedly belongs to ms. mario flooding spicy comments netizen hopefully the mariodandy mario vir;Negatif
25/02/2023 06:56;warna_nusa;kpai ungkap jonathan ternyata sosok ayah yang dekat dengan david david mario agnes mariodandy agnesgraciaharyanto;Twitter Web App;kpai ungkap jonathan ternyata sosok ayah yang dekat dengan david david mario agnes mariodandy agnesgraciaharyanto;kpai said jonathan turned out to be a father who was close to david david mario agnes mariodandy agnesgraciaharyanto;Netral
25/02/2023 06:52;topagenofficial;raih hokimu sekarang juga bro bonus new member topagen depo k k to x depo k k to x minimal deposit  ribu link daftar topagenslot topagen mariodandysatrio tiktokberita anakpejabatpajakr;Twitter Web App;raih hokimu sekarang juga bro bonus new member topagen depo k k to x depo k k to x minimal deposit ribu link daftar topagenslot topagen mariodandysatrio tiktokberita anakpejabatpajakr;achieve hokimu now bro brous new member topagen depo k k to x depo k to x minimum deposit thousand link list topenslot topagen mariodandysatrio tiktokberita anak pajakrrrr;Positif
25/02/2023 06:52;warna_nusa;bukan agnes perempuan inisial apa bisiki mario pemicu aniaya david netizen singgung mantan dandy agnes agnesgraciaharyanto mario mariodandy david;Twitter Web App;bukan agnes perempuan inisial apa bisiki mario pemicu aniaya david netizen singgung mantan dandy agnes agnesgraciaharyanto mario mariodandy david;not agnes women's initials what the whisper of mario triggers the persecution of david netizens touched on former dandy agnesgraciaharyanto mario mario david;Netral
25/02/2023 06:51;warna_nusa;pengacara agnes bantah kliennya otak penganiayaan david klaim sudah ingatkan mario dandy agnes agnesgraciaharyanto mario mariodandy david;Twitter Web App;pengacara agnes bantah kliennya otak penganiayaan david klaim sudah ingatkan mario dandy agnes agnesgraciaharyanto mario mariodandy david;lawyer agnes denies his client's brain to persecute david claim has reminded mario dandy agnes agnesgraciaharyanto mario mario david;Netral
25/02/2023 06:51;topagenofficial;tournament slot hadiah ratusan juta bonus new member  bonus harian  topagenslot mariodandysatrio tiktokberita anakpejabatpajakr bundacorla liveslot livebola infogacor tiktokindonesia sambo bharadae brigaderj trending like viral story tersangka;Twitter Web App;tournament slot hadiah ratusan juta bonus new member bonus harian topagenslot mariodandysatrio tiktokberita anakpejabatpajakr bundacorla liveslot livebola infogacor tiktokindonesia sambo bharadae brigaderj trending like viral story tersangka;tournament slot prize hundreds of million bonus new member daily bonus topagenslot mariodandysatrio tiktokberita anak pajakrr bundacorla liveslot liveslot infogacor tiktokindonesia sambo bharadae brigadier trending like viral story suspect stori;Positif
25/02/2023 06:51;warna_nusa;cara menyembuhkan diffuse axonal injury kondisi terbaru david dokter spesialis ortopedi mempertahankan david mariodandy mario agnes agnesgraciaharyanto;Twitter Web App;cara menyembuhkan diffuse axonal injury kondisi terbaru david dokter spesialis ortopedi mempertahankan david mariodandy mario agnes agnesgraciaharyanto;how to cure diffuse axonal injury the latest condition of david david orthopedic specialist defeating david mariodandy mario agnesgraciaharyanto;Positif
25/02/2023 06:50;topagenofficial;anak pegawai pajak aniaya putra pengurus pusat gp topagenslot topagen mariodandysatrio tiktokberita anakpejabatpajakr bundacorla liveslot livebola infogacor tiktok tiktokviral tiktokindonesia sambo bharadae brigaderj trending like viral story tersangka;Twitter Web App;anak pegawai pajak aniaya putra pengurus pusat gp topagenslot topagen mariodandysatrio tiktokberita anakpejabatpajakr bundacorla liveslot livebola infogacor tiktok tiktokviral tiktokindonesia sambo bharadae brigaderj trending like viral story tersangka;children of tax employees any -chiefs of topagenslot central board topagenslot topagen mariodandysatrio tiktokberta news actors bundacorla liveslot liveslot infogacor tiktok tiktokviral tiktokindonesia sambo bharadae brigadierj trending like viral story story stori;Netral
25/02/2023 06:49;warna_nusa;gaya hedon dandy buat stigma buruk pegawai pajak pria ini paradikon pejabat yang mulai ketar ketir mariodandy mario david viral;Twitter Web App;gaya hedon dandy buat stigma buruk pegawai pajak pria ini paradikon pejabat yang mulai ketar ketir mariodandy mario david viral;hedon dandy's style for the bad stigma of this male tax officer paradikon official who began to be tightened by mariodandy mario david vir;Negatif
25/02/2023 06:48;budimalau;putra pengurus gp ansor korban penganiayaan mario dandy minta perlindungan lpsk lewat gpansor sadis mariodandy agnesgraciaharyanto;Twitter Web App;putra pengurus gp ansor korban penganiayaan mario dandy minta perlindungan lpsk lewat gpansor sadis mariodandy agnesgraciaharyanto;the son of gp ansor management victims of mario dandy's persecution asked for lpsk protection through gpansor sadis mariodandy agnesgraciaharyanto;Netral
25/02/2023 06:48;warna_nusa;update kondisi terkini david dijenguk sri mulyani dan menag hingga sudah bisa melakukan ini david mariodandy agnes agnesgraciaharyanto;Twitter Web App;update kondisi terkini david dijenguk sri mulyani dan menag hingga sudah bisa melakukan ini david mariodandy agnes agnesgraciaharyanto;update the latest conditions david visited by sri mulyani and minister of religion until he was able to do this david mariodandy agnes agnesgraciaharyanto;Positif
25/02/2023 06:46;AtapNews;netizen membandingkan kasus mario dandy dan ferdy sambo semua gara gara provokator wanitanya baca selengkapnya disini viral mariodandy mariodandysatriyo beritaviral news;Twitter for Android;netizen membandingkan kasus mario dandy dan ferdy sambo semua gara gara provokator wanitanya baca selengkapnya disini viral mariodandy mariodandysatriyo beritaviral news;netizens compared the case of mario dandy and ferdy sambo all because of the provocateurs of the female, read more here viral mariodandy mariodandysatriyo beritaviral new;Positif
25/02/2023 06:45;JemberNetwork;psikolog forensik reza indragiri sebut david sebagai korban yang sempurna apa maksudnya prayfordavid penganiayaan mariodandy;Twitter for Android;psikolog forensik reza indragiri sebut david sebagai korban yang sempurna apa maksudnya prayfordavid penganiayaan mariodandy;forensic psychologist reza indragiri called david as a perfect victim what it means prayfordavid to persecute mariodandi;Positif
25/02/2023 06:44;suaramerdeka;diduga jadi otak penganiayaan david begini kronologi kejadian menurut wanita berinisial a pacar mario dandy mariodandy penganiayaan david agnes perempuan kronologi kejadian kronologikejadian gpansor;Twitter Web App;diduga jadi otak penganiayaan david begini kronologi kejadian menurut wanita berinisial a pacar mario dandy mariodandy penganiayaan david agnes perempuan kronologi kejadian kronologikejadian gpansor;allegedly the brain of david's persecution like this chronology of events according to the woman with the initials a boyfriend mario dandy mariodandy persecuting david agnes women chronology chronolog;Negatif
25/02/2023 06:31;ahmad_darno;polisi ungkap ag pacar mario dandy bantu menolong david usai dianiaya agnes polres jaksel gp ansor dicopot rubicon umur  david davidanakkami mario mariodandy mariodandysatriyo agnes agnesgraciaharyanto rafaelaluntrisambodo;Twitter for Android;polisi ungkap ag pacar mario dandy bantu menolong david usai dianiaya agnes polres jaksel gp ansor dicopot rubicon umur david davidanakkami mario mariodandy mariodandysatriyo agnes agnesgraciaharyanto rafaelaluntrisambodo;police reveal ag girlfriend mario dandy help help david after persecuted agnes south jakarta police gp ansor rubicon age david davidanakkami mario mario mariodandysatriyo agnes agnesgraciaharyanto rafaeluntrisambodo;Netral
25/02/2023 06:31;vivagorontalo;david dikabarkan mengalami cedera dai akibat penganiayaan mario penyakit yang serius david cederadai kasuspenganiayaan mariodandy mariodandysatriyo cederaotak difuseaxonalinjur;Twitter for Android;david dikabarkan mengalami cedera dai akibat penganiayaan mario penyakit yang serius david cederadai kasuspenganiayaan mariodandy mariodandysatriyo cederaotak difuseaxonalinjur;david reportedly suffered injuries to the persecution of mario's serious disease david adequate cas;Netral
25/02/2023 06:29;officialnova_id;banyak yang menyamakan dengan putri chandrawati agnes gracia sudah dikeluarkan dari tarakanita mariodandy mariodandysatriyo;TweetDeck;banyak yang menyamakan dengan putri chandrawati agnes gracia sudah dikeluarkan dari tarakanita mariodandy mariodandysatriyo;many equate the daughter of chandrawati agnes gracia has been expelled from tarakanita mariodandy mariodandysatriyo;Positif
25/02/2023 06:12;Damharangrybird;update kondisi terkini david dijenguk sri mulyani dan menag hingga sudah bisa melakukan ini david agnesgraciaharyanto agnes mariodandy mario agnes david umur  rubicon gp ansor dandy polres jaksel;Twitter Web App;update kondisi terkini david dijenguk sri mulyani dan menag hingga sudah bisa melakukan ini david agnesgraciaharyanto agnes mariodandy mario agnes david umur rubicon gp ansor dandy polres jaksel;update the latest conditions david visited by sri mulyani and menag until he was able to do this david agnesgraciaharyanto agnes mario mario agnes david age rubicon gp ansor and south jakarta polic;Positif
25/02/2023 06:00;pikiran_rakyat;pakar mario dandy aniaya david secara brutal gegara pola pengasuhan orangtua selengkapnya di pikiranrakyat prmn mariodandy david agnes agnesgraciaharyanto;Twitter Web App;pakar mario dandy aniaya david secara brutal gegara pola pengasuhan orangtua selengkapnya di pikiranrakyat prmn mariodandy david agnes agnesgraciaharyanto;expert mario dandy anyah david brutally the negligence pattern of parental care in full in the mind of the prmn mariodandy david agnesgraciaharyanto;Negatif
25/02/2023 05:45;holopiscom;juru bicara pusat pelaporan dan analisa transaksi keuangan ppatk m natsir kongah mengatakan bahwa pihaknya sudah menganalisis transaksi keuangan mencurigakan terhadap pejabat eselon iii di lingkungan djp rafael alun trisambodo mariodandy;TweetDeck;juru bicara pusat pelaporan dan analisa transaksi keuangan ppatk m natsir kongah mengatakan bahwa pihaknya sudah menganalisis transaksi keuangan mencurigakan terhadap pejabat eselon iii di lingkungan djp rafael alun trisambodo mariodandy;spokesperson of the center for reporting and analysis of ppatk financial transactions m natsir kongah said that his party had analyzed suspicious financial transactions of echelon iii officials within the dgt rafael alun trisambodo mariodandi;Negatif
25/02/2023 05:34;warna_nusa;novel baswedan senggol pimpinan kpk imbas adanya indikasi harta tak wajar ayah mario dandy mariodandy david;Twitter Web App;novel baswedan senggol pimpinan kpk imbas adanya indikasi harta tak wajar ayah mario dandy mariodandy david;novel baswedan senggol, the leader of the kpk, as a result of indications of unreasonable assets mario dandy mariodandy david;Netral
25/02/2023 05:33;vivagorontalo;waw ini  fakta terbaru kasus penganiayaan david mariodandy mariodandysatriyo kasuspenganiayaan david faktabaru;Twitter for Android;waw ini fakta terbaru kasus penganiayaan david mariodandy mariodandysatriyo kasuspenganiayaan david faktabaru;wow, this is the latest fact of the persecution of david mariodandy mariodandysatriyo cas;Positif
25/02/2023 05:32;warna_nusa;agnes pacar mario dandy diduga terlibat penganiayaan david kpai apakah betul itu ceweknya agnesgraciaharyanto mariodandy david;Twitter Web App;agnes pacar mario dandy diduga terlibat penganiayaan david kpai apakah betul itu ceweknya agnesgraciaharyanto mariodandy david;agnes's girlfriend mario dandy is suspected of being involved in the persecution of david kpai whether it is really her girl agnesgraciaharyanto mariodandy david;Positif
25/02/2023 05:32;warna_nusa;sama sama disebabkan wanita netizen hubungkan kasus dandy yang aniaya david dengan  kasus ini mariodandy david agnesgraciaharyanto;Twitter Web App;sama sama disebabkan wanita netizen hubungkan kasus dandy yang aniaya david dengan kasus ini mariodandy david agnesgraciaharyanto;same is the same due to women netizens connect the case of dandy who persecuted david with this case mariodandy david agnesgraciaharyanto;Negatif
25/02/2023 05:31;warna_nusa;mahfud md ikut bicara terkait aksi kekerasan mario dalam video viral itu jahat sekali kalau perlu mariodandy david;Twitter Web App;mahfud md ikut bicara terkait aksi kekerasan mario dalam video viral itu jahat sekali kalau perlu mariodandy david;mahfud md joined in talking about mario's violence in a viral video was very bad if necessary mariodandy david;Negatif
25/02/2023 05:29;warna_nusa;diffuse axonal injury itu apa kondisi terkini david terkena dai dokter spesialis ortopedi menyebabkan david mariodandy;Twitter Web App;diffuse axonal injury itu apa kondisi terkini david terkena dai dokter spesialis ortopedi menyebabkan david mariodandy;diffuse axonal injury is what the current condition of david was exposed to dai orthopedic specialist causing david mariodandi;Netral
25/02/2023 05:29;warna_nusa;slr si tukang kompor begini cara dia menghasut mario hingga terjadi penganiayaan david anak pengurus gp ansor shane mariodandy david;Twitter Web App;slr si tukang kompor begini cara dia menghasut mario hingga terjadi penganiayaan david anak pengurus gp ansor shane mariodandy david;slr the stove like this, the way he incitement mario until the persecution of david's son of the administrator of gp ansor shane mariodandy david;Netral
